"RunID","outcome_all_blocks_alive_OUD_counts_cycle52","outcome_all_blocks_alive_OUD_counts_cycle104","outcome_all_blocks_alive_OUD_counts_cycle156","outcome_all_blocks_male_alive_OUD_counts_cycle52","outcome_all_blocks_male_alive_OUD_counts_cycle104","outcome_all_blocks_male_alive_OUD_counts_cycle156","outcome_all_blocks_accumulated_fatal_od_cycle52","outcome_all_blocks_accumulated_fatal_od_cycle104","outcome_all_blocks_accumulated_fatal_od_cycle156","outcome_Detox_accumulated_admissions_cycle52","outcome_Detox_accumulated_admissions_cycle104","outcome_Detox_accumulated_admissions_cycle156","outcome_alive_OUD_counts_Male_10_25_cycle52","outcome_alive_OUD_counts_Male_10_25_cycle104","outcome_alive_OUD_counts_Male_10_25_cycle156","outcome_alive_OUD_counts_Female_10_25_cycle52","outcome_alive_OUD_counts_Female_10_25_cycle104","outcome_alive_OUD_counts_Female_10_25_cycle156","outcome_alive_OUD_counts_Male_25_45_cycle52","outcome_alive_OUD_counts_Male_25_45_cycle104","outcome_alive_OUD_counts_Male_25_45_cycle156","outcome_alive_OUD_counts_Female_25_45_cycle52","outcome_alive_OUD_counts_Female_25_45_cycle104","outcome_alive_OUD_counts_Female_25_45_cycle156","outcome_alive_OUD_counts_Male_45_100_cycle52","outcome_alive_OUD_counts_Male_45_100_cycle104","outcome_alive_OUD_counts_Male_45_100_cycle156","outcome_alive_OUD_counts_Female_45_100_cycle52","outcome_alive_OUD_counts_Female_45_100_cycle104","outcome_alive_OUD_counts_Female_45_100_cycle156","outcome_Total_OUD_Male_10_25_cycle52","outcome_Total_OUD_Male_10_25_cycle104","outcome_Total_OUD_Male_10_25_cycle156","outcome_Total_OUD_Female_10_25_cycle52","outcome_Total_OUD_Female_10_25_cycle104","outcome_Total_OUD_Female_10_25_cycle156","outcome_Total_OUD_Male_25_45_cycle52","outcome_Total_OUD_Male_25_45_cycle104","outcome_Total_OUD_Male_25_45_cycle156","outcome_Total_OUD_Female_25_45_cycle52","outcome_Total_OUD_Female_25_45_cycle104","outcome_Total_OUD_Female_25_45_cycle156","outcome_Total_OUD_Male_45_100_cycle52","outcome_Total_OUD_Male_45_100_cycle104","outcome_Total_OUD_Male_45_100_cycle156","outcome_Total_OUD_Female_45_100_cycle52","outcome_Total_OUD_Female_45_100_cycle104","outcome_Total_OUD_Female_45_100_cycle156","outcome_Total_BgMort_cycle52","outcome_Total_BgMort_cycle104","outcome_Total_BgMort_cycle156","outcome_Total_OUD_cycle52","outcome_Total_OUD_cycle104","outcome_Total_OUD_cycle156"
1498913,224031.0509,227710.8522,268505.6865,133335.6833,136753.7711,164742.8447,911.1344,1243.8933,1449.2222,40331.1602,44644.7283,35381.1948,17180.937,21140.3316,26391.2544,9226.8815,10951.16,12110.81,57849.4432,59581.92,70147.4336,36377.7657,36912.6468,41344.0938,58305.303,56031.5195,68204.1567,45090.7205,43093.2743,50307.9381,17286.7567030481,21296.5223628054,26532.1367319968,9284.65593434104,11034.4999196118,12186.7371040901,58376.9265857729,60293.3431797167,70902.0295837864,36634.6624372992,37190.4708567516,41685.9461859864,61182.8958745525,58644.6534428721,71314.7493330565,47603.4174897049,45214.1205157685,52633.5806938096,5427.12974318681,4718.86480230621,5300.27080990247,230369.315024719,233673.610277526,275255.179632726
1515223,222556.0828,225312.1597,267093.3026,132278.5102,135035.0869,163687.9983,985.8099,1233.8762,1429.2665,38346.8759,45090.881,35171.6185,16533.9467,20088.6448,26171.7275,8950.368,10497.0687,11974.258,57468.4094,58960.442,69324.2337,36251.9691,36703.1848,41125.9975,58276.1541,55986.0001,68192.0372,45075.2356,43076.8192,50305.0487,16643.2563907638,20236.9446675858,26306.8922583531,9011.051724417,10576.7725692123,12047.1036782439,58019.2850934768,59667.3083949224,70071.4549612428,36523.0525960012,36983.2005929185,41471.2862141077,61163.1474328563,58581.4846636714,71264.4319684513,47595.6878207618,45186.2647161834,52605.7645479243,5413.5882579036,4685.93981541212,5244.36456596746,228955.481058277,231231.975604494,273766.933628323
1555871,224480.1475,226609.4705,268825.0991,133659.2562,135971.3059,164923.4909,887.7272,1206.925,1439.8709,36122.2993,43658.1018,39961.6763,17374.8584,20651.3016,26544.1837,9310.6741,10736.1875,12164.2341,57967.3646,59317.0902,70153.835,36414.3552,36817.0172,41431.501,58317.0331,56002.9141,68225.4722,45095.862,43084.9599,50305.8732,17477.4756336462,20803.8296506303,26685.4270919704,9365.74604543604,10816.7227183771,12240.0034494669,58482.9234871171,60003.5422979849,70889.7566192994,36667.7410950015,37091.4744910134,41774.3641867749,61188.7488828427,58599.7686168325,71313.0124877273,47605.7084359354,45198.6748849226,52621.4355879138,5420.46896536928,4697.61712447473,5259.02935135815,230788.343579979,232514.012659761,275523.999423153
1559691,217188.752,218436.0288,269799.8739,128399.0043,130075.2426,165167.6232,944.4421,1251.6943,1502.3388,35779.9966,43851.0023,36955.6648,14082.8539,17012.8159,27660.4594,7907.4166,9177.604,12344.2055,56108.861,57202.7752,69261.2882,35830.2303,36150.2543,41978.4877,58207.2894,55859.6515,68245.8756,45052.1008,43032.9279,50309.5576,14181.1022966869,17146.4612038047,27795.4590233727,7964.189875062,9252.99259596047,12418.6185920155,56650.8807793099,57928.0796398251,70042.9095584412,36096.0123937033,36435.2013173591,42338.7225765802,61087.5857993842,58459.8988968209,71334.092061198,47566.1123894122,45143.9587879813,52615.670206999,5412.68944518895,4678.86938589114,5243.25917131711,223545.883533558,224366.592441752,276545.472018607
1562176,224980.5307,229401.2452,266219.3354,134032.1236,137984.3622,163307.523,989.5394,1216.2362,1437.1302,38538.0393,38804.5499,38844.9449,17642.9819,21910.8374,25545.8821,9422.3048,11283.4124,11836.1833,58086.0928,60014.9736,69623.2215,36444.0667,37039.3939,40796.7841,58303.0489,56058.5511,68138.4193,45082.0356,43094.0767,50278.8449,17754.3122818986,22061.1035609371,25681.0314814047,9483.45184347202,11362.8009162414,11908.8036460805,58636.7824789441,60709.6435613372,70361.079668758,36715.7560467871,37316.5137622662,41140.114828746,61197.2448792725,58667.3444634337,71243.1676971936,47609.0337449116,45214.5068197646,52603.1555126164,5426.51121556835,4714.43179031894,5280.88738659727,231396.581275286,235331.91308398,272937.352834799
1565727,211739.6699,218986.0046,268787.6822,124460.5937,130426.5147,164460.463,911.6139,1235.2795,1444.5266,37667.7371,42525.5633,34910.8803,11592.0149,17075.4203,27332.6703,6849.1269,9240.6935,12118.6591,54730.872,57351.0729,68749.2615,35402.0387,36229.3081,41798.3177,58137.7067,56000.0215,68378.5312,45027.9106,43089.4883,50410.2425,11679.8514030176,17202.9911614186,27467.5256434586,6900.70478204218,9313.54027352158,12192.376155615,55260.7472598246,58062.7586924678,69502.7025908657,35662.1910115643,36510.0389207976,42144.4903020168,61010.824341462,58600.359293629,71456.1007559767,47536.067288763,45196.147828831,52702.7758431618,5399.10241756083,4664.55204257028,5233.76234263224,218050.386086674,224885.836170666,275465.971291095
1569556,210303.4638,211218.384,268318.5822,123434.9614,124891.0192,163857.5365,945.2376,1226.3522,1444.5227,38037.3637,45208.6133,35925.0424,10956.7754,13742.0011,27873.7641,6578.8241,7785.0401,12206.1905,54374.0764,55413.1941,67771.9649,35283.9723,35572.0263,41993.8943,58104.1096,55735.824,68211.8074,45005.7059,42970.2984,50260.961,11041.0581739058,13855.37921725,28003.4295303744,6629.10181530813,7851.92832668613,12278.0464394119,54905.7217473848,56095.3133742236,68489.7568302065,35551.397628803,35856.359919599,42346.7023864974,60991.2202479944,58343.1138441472,71292.1929755748,47528.3940632881,45092.6165173176,52566.8830559235,5398.19237729828,4649.97496412946,5213.90634096686,216646.893676684,217094.711199224,274977.011217989
1582648,208479.3538,210915.3224,268652.6714,122118.6489,124660.3479,164042.5514,947.0595,1287.7627,1486.5055,36540.4052,37574.3208,38398.9242,10137.4716,13617.0868,28090.1343,6230.6084,7740.9722,12249.4753,53913.4984,55324.5337,67811.8425,35143.3293,35564.4565,42137.1874,58067.679,55718.7273,68140.5746,44986.7672,42949.5458,50223.4573,10220.4241525694,13730.9710007522,28215.8838397997,6280.18357122002,7808.91977996838,12319.1017979579,54449.6336019829,56047.3753610706,68562.349991119,35409.0654685417,35852.9381639755,42487.3744462924,60966.0356453987,58363.9805795225,71284.9864275115,47518.5366362136,45094.5132826411,52562.4564418769,5417.4656275598,4695.61313805526,5292.97605185473,214843.879075926,216898.69816793,275432.152944557
1599532,227572.6311,232479.0159,268890.5453,135901.377,140198.8418,165243.8355,978.214,1223.5931,1430.885,41655.6021,45148.3004,36186.616,18814.9737,23284.7345,26062.5262,9921.596,11872.7506,12118.1876,58743.132,60792.822,70924.7947,36650.1965,37286.2056,41194.2686,58343.2713,56121.2852,68256.5147,45099.4617,43121.218,50334.2536,18930.9217163902,23447.4515053772,26205.1753542398,9983.72412655841,11956.240132382,12192.2116719492,59290.7129913664,61493.9708378165,71678.8307107817,36919.829277089,37564.9726104123,41541.841618773,61233.3540853019,58725.2419660588,71344.937340238,47623.1672468788,45238.3601037391,52649.4582653338,5430.86426778662,4723.6281608971,5291.02458223425,233981.709443585,238426.237155786,275612.454961315
1600774,227217.7895,228906.8229,269284.2525,135635.185,137623.3209,165323.6725,924.9488,1272.1774,1490.3382,41463.8051,41902.9642,38027.3681,18631.6934,21740.6048,26497.7762,9844.631,11196.2088,12227.0963,58652.3575,59864.9146,70612.3617,36628.6467,36993.8237,41418.2428,58351.1341,56017.8015,68213.5346,45109.3269,43093.4695,50315.2409,18743.0770295059,21906.7431250824,26644.3381628477,9903.85616043309,11283.0752360741,12305.797319631,59186.3135364874,60597.1341512068,71406.1987713179,36887.2491750856,37275.3712042648,41771.1698445445,61227.5892380617,58621.1783031322,71304.290379875,47620.9108401783,45207.524719269,52625.8047276182,5426.25755023965,4712.02641441472,5283.00855043938,233568.995979752,234891.026739029,276057.599205834
1607610,219731.844,223653.3004,268091.9836,130237.131,133836.2542,164284.4896,938.0736,1274.5838,1500.6211,43281.0748,42860.4765,35258.1399,15233.4019,19303.3591,26666.4112,8397.3381,10168.4515,12082.7274,56758.9283,58549.116,69401.4167,36030.8928,36573.3612,41418.5055,58244.8007,55983.7792,68216.6618,45066.4821,43075.2334,50306.2611,15333.4591505224,19447.8858203687,26802.8561907914,8454.15044980474,10248.3938691816,12157.3905002112,57291.3320910137,59261.5557342664,70156.5513356841,36295.8790522368,36863.1275643154,41777.81514827,61122.9506808739,58592.3056054913,71318.4452581525,47579.9544793249,45192.847441513,52624.0866866689,5407.80844573269,4678.23186825539,5244.54030324656,226077.725903776,229606.116035136,274837.145119778
1611053,216406.1401,222163.8714,269646.8537,127833.2996,132740.9231,165227.9169,922.1168,1236.6296,1689.3667,41406.4304,40899.6538,35383.8373,13714.6585,18555.0412,27334.4059,7752.6337,9862.8223,12248.3016,55916.8784,58171.1102,69601.4923,35769.9292,36469.5551,41821.8749,58201.7626,56014.7716,68292.0187,45050.2776,43090.571,50348.7603,13808.1317855185,18689.7382936913,27482.8533704737,7805.60976396625,9937.75317649085,12329.8236189303,56443.5928994203,58871.1597288517,70423.6470588284,36031.3237013238,36752.3589135957,42211.1661889215,61076.139629854,58611.9821612645,71434.5432063093,47561.6321696033,45199.448478326,52678.2547523885,5398.17316752032,4661.93976337824,5224.06783127691,222726.429949686,228062.44075222,276560.288195852
1627282,208869.2823,213343.4311,269071.1768,122396.7452,126390.7946,164421.8161,946.3595,1248.0219,1579.7008,39612.7991,37281.3085,34681.9225,10306.0161,14623.4912,27987.4708,6302.372,8182.1051,12245.1385,54005.7178,55927.3889,68165.103,35170.357,35757.3619,42092.1255,58085.0112,55839.9145,68269.2424,44999.8082,43013.1694,50312.0967,10389.0033288837,14735.6139501097,28120.5093761499,6351.86044700077,8247.90861417429,12318.4201869375,54543.3258546098,56636.0834059525,68949.8260193085,35438.3041119012,36045.0701866788,42466.6845840135,60971.2091780352,58450.2531617996,71388.1701255762,47520.5616368967,45132.623411375,52630.6385091814,5398.62279956336,4656.09982322842,5223.37107398702,215214.264557327,219247.55273009,275874.248801167
1628589,227415.1168,234035.3664,268567.3341,135776.2177,141284.2489,165050.3775,939.5255,1193.6797,1547.8582,43378.1916,40580.9314,37960.644,18714.7999,23878.2643,25808.8783,9878.4467,12132.911,12030.4,58697.4129,61169.5739,70889.9998,36640.2621,37421.6025,41052.2808,58364.0049,56236.4106,68351.4994,45120.1904,43196.604,50434.2758,18829.4996020134,24045.3600360416,25967.0338012889,9940.60136215355,12219.6975639139,12114.5312686669,59234.3449987279,61862.7840925698,71690.8912786764,36902.2384262784,37692.8885188042,41413.6544776831,61230.2414456637,58803.5355624121,71425.3183467937,47621.9489182301,45280.0197864633,52725.8673123584,5404.23232407092,4675.2395801018,5222.10420879898,233758.874753067,239904.285560205,275337.296485467
1631105,211324.9739,217644.6606,269317.5989,124164.112,129472.1253,164772.1832,900.056,1188.83,1503.4034,41733.0427,39877.8112,40466.9204,11403.7716,16486.382,27635.6728,6769.2035,8985.3453,12210.1956,54630.4748,57024.2649,68779.8511,35369.7888,36118.8939,41958.6668,58129.8656,55961.4784,68356.6594,45021.8696,43068.2961,50376.5533,11488.2633640783,16603.6332905617,27766.3267210888,6819.245094349,9053.05002558037,12282.0112486973,55154.2673873105,57718.2350916221,69555.5781077602,35628.9617473759,36396.6059838036,42320.9964432676,61004.9446791444,58558.6198727185,71458.8123062235,47533.765932405,45177.7801759217,52687.8788640086,5404.41828105448,4674.43381860523,5250.60127506349,217629.448204663,223507.924440208,276071.603691046
1638817,213812.2398,218637.7457,266586.2584,125967.8916,130215.7161,163019.8679,957.1131,1282.1383,1605.46,36575.6268,40099.2203,36835.6175,12560.1558,17043.4081,26765.0444,7260.0675,9212.278,11945.8189,55259.6258,57274.4329,68132.264,35562.203,36182.7823,41369.6862,58148.11,55897.8751,68122.5595,45022.0777,43026.9692,50250.8853,12652.3252547188,17172.2578744338,26901.4590078072,7314.18251156252,9285.76235229007,12021.2935112018,55801.2242729046,57998.3652069208,68930.052151972,35830.858561557,36472.9554130405,41745.3032910243,61040.6688090546,58528.4003288887,71277.4182619282,47547.7486388653,45160.3651874179,52594.8110109443,5417.65512278431,4698.222482311,5278.61897684308,220187.008048663,224618.106362992,273470.337234878
1640174,222496.124,231539.7414,266788.1499,132239.301,139502.6666,163766.7152,968.9023,1220.6546,1481.8815,38787.027,42653.0297,35443.1441,16509.5356,22750.2238,25572.17,8942.8004,11671.1408,11819.7148,57466.4599,60584.7516,69972.4231,36251.956,37242.003,40876.47,58263.3055,56167.6912,68222.122,45062.0665,43123.931,50325.25,16614.4689683531,22908.2629464831,25722.1425629418,8998.81176459059,11753.2042584936,11899.3443529981,58003.2856924593,61266.1258043492,70718.9169121839,36518.0596734408,37515.5135363486,41222.1648431249,61162.2639586538,58790.9117697479,71355.0491945399,47595.3419395381,45253.9234223158,52662.0752845396,5427.20579028286,4727.54572659453,5309.66176230899,228892.231997036,237487.941737738,273579.693150328
1649055,215332.7139,223376.7838,266260.312,127062.6848,133607.8682,163001.1489,925.1503,1185.6102,1537.5416,41697.4883,38561.2438,38931.7474,13238.6067,19057.3722,26205.643,7550.7554,10092.2198,11821.3683,55650.493,58499.6892,68577.8631,35687.2808,36589.2433,41119.6283,58173.5851,56050.8068,68217.6428,45031.9929,43087.4524,50318.1665,13330.6074628579,19188.9794934677,26344.9397680519,7602.57541924813,10164.236075092,11896.3913997248,56178.1965679349,59183.91894168,69359.243313731,35948.5009586158,36862.3017133052,41480.3847353796,61061.4847294796,58664.2226400041,71360.7649274035,47555.8961317641,45210.406535849,52657.1895780798,5419.39704025142,4711.67151526738,5301.06007484305,221677.2612699,229274.065399398,273098.913722371
1650876,227554.3016,235116.8382,266549.6719,135873.5848,142060.2513,163746.7143,884.1085,1205.3861,1431.7903,42931.7757,42283.181,41197.1347,18766.2409,24353.2279,25093.6845,9902.2297,12343.5137,11779.9573,58739.8709,61453.6145,70363.3129,36657.4713,37520.0805,40619.9936,58367.473,56253.4089,68289.7168,45121.0157,43192.9927,50403.0066,18874.4621825317,24518.739533182,25238.1509997387,9959.71859768927,12428.8014776321,11855.8894822538,59259.3341738079,62155.7959187613,71128.8953138901,36910.036847412,37793.4179615986,40962.3902274427,61231.6213624843,58841.7945747573,71367.314453219,47622.4890123869,45293.4963627762,52705.6156494182,5419.25221608393,4709.82154436688,5276.7941214114,233857.662176312,241032.045828708,273258.256125962
1658255,209147.2272,214699.6087,266027.6398,122593.1658,127350.2459,162417.9233,930.2647,1195.3859,1566.7691,41546.1549,44547.0568,41945.1972,10417.8302,15158.9144,26902.2107,6349.4889,8414.5855,11855.2457,54074.8359,56272.6251,67252.9832,35193.0902,35873.6518,41401.6045,58100.4997,55918.7064,68262.7294,45011.4822,43061.1255,50352.8662,10500.5382485278,15272.6196609895,27037.8651675779,6399.28285282177,8481.77518126051,11931.6596963997,54605.3140925655,56957.6870511139,68030.4768743612,35457.6488650319,36151.7661761478,41770.8135158307,60974.6321289892,58500.8005780521,71353.3140223427,47521.9012885526,45157.0463086454,52648.3769217983,5381.82570338243,4626.70037149979,5178.09735326951,215459.317476489,220521.694956209,272772.50619831
1658302,214182.6036,221732.3621,267459.5587,126233.1874,132422.6187,163727.2429,953.2631,1237.4342,1592.5962,38200.6406,41850.9097,35611.3846,12722.6132,18339.3995,26725.3268,7330.4607,9781.7481,11972.2801,55352.476,58059.2383,68740.1941,35591.4491,36443.3035,41418.6237,58158.0981,56023.9808,68261.722,45027.5064,43084.6918,50341.412,12813.7304137924,18470.8850789241,26867.6982704509,7382.80888176363,9855.17605876244,12050.5583124683,55890.9292214737,58765.8911588755,69539.5739514176,35858.8529580327,36726.5610350504,41792.5314872718,61045.6221810194,58632.0712531377,71389.4532302054,47549.6874659693,45199.8602772276,52666.2080409795,5405.76447748693,4680.64869150154,5253.86839696394,220541.631122051,227650.444861978,274306.023292793
1658987,216531.3625,225596.5589,267446.4532,127940.1392,135232.2088,163945.1938,970.6714,1243.7263,1569.433,40593.0891,38853.8044,35286.5533,13812.6026,20103.8143,26413.2939,7794.519,10543.1793,11949.903,55959.6131,59083.3824,69366.372,35778.7889,36765.6833,41295.1143,58167.9235,56045.012,68165.5279,45017.9154,43055.4874,50256.242,13906.9448491513,20241.3362197757,26555.1237595781,7847.62317289935,10618.1019226044,12026.8653775536,56498.5108023375,59777.0971658541,70139.5215697767,36048.4619455911,37048.2718090798,41662.3678330583,61079.1720802297,58698.0040713529,71356.297075411,47562.8191619318,45210.6719804133,52629.9591746581,5441.49807580911,4753.19815256922,5354.24873637959,222943.532012141,231593.48316908,274370.134790036
1660817,220594.0869,224537.3272,267688.2544,130854.1597,134459.9828,164033.4189,901.3788,1192.696,1453.1585,42873.464,38217.2539,36167.4513,15614.8225,19673.8947,26440.0965,8559.8988,10327.386,12023.9755,56976.3541,58770.6228,69348.9185,36104.0644,36657.1984,41297.3518,58262.983,56015.4653,68244.4038,45075.9641,43092.76,50333.5083,15714.2664472331,19813.1001932539,26573.5476830642,8616.0625623466,10403.8366278304,12097.126359556,57502.9754007403,59469.3580008763,70113.6664441807,36361.9270235587,36933.0987697044,41648.7947956553,61134.6373682526,58609.1517030348,71336.2148955603,47584.5287676084,45201.8435316046,52645.669582371,5418.93184925937,4700.3656282202,5273.60689374071,226914.39756974,230430.388826304,274415.019760387
1660826,213884.7533,216878.5285,266860.5001,126014.9168,128946.8611,163115.8663,920.6778,1188.533,1542.1962,42181.6131,43809.9665,34770.4675,12573.841,16229.5562,26936.1451,7267.7872,8857.6212,11988.8374,55281.5283,56843.6669,67999.0712,35572.3986,36044.2038,41475.267,58159.5475,55873.638,68180.65,45029.6508,43029.8424,50280.5294,12664.0018639182,16354.6159424856,27074.7858704253,7319.14721837345,8928.35239251061,12065.4659779492,55807.7137844695,57526.6124798536,68775.2710928833,35832.8837789135,36318.9887196687,41839.4690070067,61041.0271638506,58471.2911063069,71295.2021846597,47547.8889100844,45143.0120547589,52601.4607848923,5407.23153413977,4675.81124419107,5248.95863776655,220212.66271961,222742.872695584,273651.654917817
1663690,215647.9973,225511.6024,268764.2322,127295.4701,135143.9363,164788.3852,978.4252,1232.4506,1494.4276,38027.616,44485.4222,41252.4499,13395.5861,19990.1447,26749.9965,7615.768,10495.9349,12055.5367,55723.7939,59025.6413,69651.8528,35704.327,36749.9537,41512.1811,58176.0901,56128.1504,68386.5359,45032.4321,43121.7775,50408.1293,13491.272288144,20127.9745624881,26889.8236030102,7670.8870369245,10572.7200188795,12131.8441585052,56267.4902308231,59721.5931852299,70409.1785272299,35976.3670017686,37033.7726965441,41873.6083062079,61066.4154634885,58731.2088321799,71480.9276621381,47557.8261250538,45234.2933592333,52715.1107118576,5403.83577623996,4677.5095997549,5241.83305853516,222030.258146203,231421.562654555,275500.492968949
1670378,209956.4666,215027.4851,267783.1432,123185.228,127604.3854,163631.9539,976.6483,1263.6535,1672.9757,40120.5334,40739.8478,40669.4531,10813.6556,15389.1574,27473.3435,6519.2279,8513.0419,12092.0825,54282.7033,56360.2353,67981.557,35256.5694,35899.8014,41785.9701,58088.8691,55854.9927,68177.0534,44995.4414,43010.2564,50273.1367,10899.4635564587,15509.2050288628,27617.5158696917,6568.89854756271,8581.57385295249,12171.8440436619,54827.0270190925,57070.9950861749,68795.6163863406,35526.8392651597,36183.8000726454,42166.3486700823,60986.8748605428,58476.0400438051,71332.2800338594,47526.6932533889,45136.2308770493,52608.65196317,5402.68148863512,4666.70637379277,5236.13804565161,216335.796502205,220957.84496149,274692.256966806
1672062,224367.4847,233821.0317,269285.5166,133581.9162,141122.1969,165513.0245,983.0686,1276.6223,1572.2264,36414.1402,40331.2076,35215.5203,17354.7511,23776.4952,26132.5719,9300.3562,12106.8701,12090.9792,57925.2131,61109.9006,71052.2941,36397.7767,37418.1081,41271.6662,58301.9521,56235.8011,68328.1585,45087.4355,43173.8565,50409.8467,17467.2304731852,23942.2974156193,26287.783078115,9361.38999073214,12193.6916596444,12173.8477193365,58477.2295798681,61837.0025636962,71858.0340231017,36665.9640908645,37698.6203248084,41630.9833853062,61188.4345391577,58845.1276183544,71451.3767038135,47605.5853679197,45284.9538588592,52728.9822695715,5415.2807612307,4704.0395434555,5273.26420019262,230765.834041727,239801.693440982,276131.007179244
